Date,Close,High,Low,Open,Volume,symbol
,AMANTA.NS,AMANTA.NS,AMANTA.NS,AMANTA.NS,AMANTA.NS,
2025-09-11,142.67999267578125,149.0,141.27999877929688,145.97999572753906,1142199,AMANTA
2025-09-12,139.8699951171875,141.6999969482422,136.0,141.6999969482422,391063,AMANTA
2025-09-15,137.0,139.17999267578125,134.5,138.10000610351562,246457,AMANTA
2025-09-16,141.8800048828125,143.0,135.2100067138672,136.0,448323,AMANTA
2025-09-17,140.61000061035156,142.0,137.5500030517578,141.8800048828125,205197,AMANTA
2025-09-18,139.1199951171875,141.64999389648438,139.0,140.61000061035156,204832,AMANTA
2025-09-19,141.14999389648438,144.89999389648438,137.0,138.64999389648438,245864,AMANTA
2025-09-22,143.77000427246094,145.89999389648438,140.60000610351562,140.60000610351562,262790,AMANTA
2025-09-23,146.82000732421875,154.39999389648438,145.1999969482422,148.14999389648438,1591935,AMANTA
2025-09-24,143.86000061035156,151.3000030517578,142.1999969482422,147.25,286218,AMANTA
2025-09-25,139.2100067138672,144.88999938964844,137.33999633789062,143.99000549316406,251539,AMANTA
2025-09-26,138.1699981689453,140.0,135.1999969482422,138.74000549316406,242325,AMANTA
2025-09-29,140.0399932861328,141.1999969482422,133.7100067138672,138.1999969482422,602323,AMANTA
2025-09-30,136.36000061035156,144.99000549316406,135.5,144.99000549316406,171178,AMANTA
2025-10-01,136.33999633789062,138.5,132.10000610351562,132.60000610351562,199522,AMANTA
2025-10-03,137.4499969482422,138.86000061035156,136.2100067138672,136.25,140679,AMANTA
2025-10-06,137.75999450683594,140.0,134.69000244140625,136.0500030517578,143027,AMANTA
2025-10-07,137.57000732421875,138.88999938964844,135.6999969482422,137.75,140984,AMANTA
2025-10-08,134.97999572753906,137.61000061035156,134.19000244140625,136.0500030517578,61702,AMANTA
2025-10-09,132.9600067138672,135.25,132.5,134.99000549316406,168638,AMANTA
2025-10-10,134.05999755859375,135.17999267578125,132.10000610351562,132.10000610351562,118337,AMANTA
2025-10-13,130.25,133.0,129.0500030517578,133.0,94757,AMANTA
2025-10-14,126.86000061035156,130.0,126.0,129.8000030517578,86862,AMANTA
2025-10-15,124.30999755859375,126.86000061035156,121.54000091552734,126.86000061035156,306227,AMANTA
2025-10-16,126.95999908447266,128.0,123.05999755859375,125.0,56725,AMANTA
2025-10-17,122.12999725341797,126.98999786376953,119.79000091552734,126.3499984741211,106972,AMANTA
2025-10-20,126.0,126.8499984741211,120.05999755859375,123.58999633789062,94760,AMANTA
2025-10-21,127.0199966430664,129.49000549316406,125.0,128.89999389648438,56720,AMANTA
2025-10-23,124.36000061035156,127.94999694824219,123.01000213623047,127.94999694824219,43526,AMANTA
2025-10-24,125.0999984741211,125.5,123.0,124.0,52899,AMANTA
2025-10-27,124.26000213623047,125.68000030517578,123.0199966430664,125.68000030517578,45486,AMANTA
2025-10-28,124.91999816894531,125.44999694824219,122.0999984741211,123.0,55916,AMANTA
2025-10-29,122.5,124.23999786376953,119.5,124.0,179784,AMANTA
2025-10-30,122.27999877929688,123.73999786376953,121.41999816894531,122.48999786376953,116795,AMANTA
2025-10-31,121.98999786376953,122.9000015258789,121.0,121.5,40718,AMANTA
2025-11-03,120.81999969482422,122.73999786376953,120.05000305175781,121.98999786376953,35890,AMANTA
2025-11-04,122.5199966430664,123.36000061035156,120.01000213623047,120.01000213623047,36760,AMANTA
2025-11-06,120.0999984741211,122.9800033569336,119.0999984741211,122.9800033569336,92643,AMANTA
2025-11-07,123.25,124.88999938964844,118.62999725341797,120.0,246092,AMANTA
2025-11-10,120.16000366210938,124.5,118.0,123.58999633789062,408593,AMANTA
2025-11-11,123.22000122070312,123.80000305175781,120.16000366210938,120.16000366210938,36099,AMANTA
2025-11-12,122.76000213623047,124.0,121.25,121.3499984741211,60295,AMANTA
2025-11-13,118.66999816894531,123.79000091552734,117.26000213623047,121.76000213623047,153149,AMANTA
2025-11-14,119.81999969482422,121.5,117.62999725341797,118.58000183105469,43363,AMANTA
2025-11-17,122.23999786376953,123.2699966430664,119.81999969482422,119.8499984741211,46470,AMANTA
2025-11-18,119.6500015258789,122.83999633789062,119.0,120.06999969482422,53643,AMANTA
2025-11-19,117.05999755859375,120.19999694824219,116.0,120.01000213623047,125887,AMANTA
2025-11-20,116.83999633789062,119.69999694824219,113.6500015258789,118.80000305175781,81548,AMANTA
2025-11-21,116.68000030517578,117.98999786376953,112.58999633789062,117.19999694824219,64870,AMANTA
2025-11-24,112.5,116.68000030517578,112.0,116.68000030517578,44852,AMANTA
2025-11-25,111.16000366210938,114.72000122070312,110.19999694824219,113.4800033569336,83553,AMANTA
2025-11-26,112.95999908447266,113.87999725341797,111.12000274658203,111.80000305175781,214613,AMANTA
2025-11-27,110.80000305175781,118.75,108.5,113.44999694824219,194184,AMANTA
2025-11-28,106.23999786376953,112.69999694824219,99.98999786376953,112.4800033569336,206201,AMANTA
2025-12-01,105.88999938964844,109.37999725341797,104.0,104.5,105629,AMANTA
2025-12-02,108.0,110.0,104.0,105.0,123791,AMANTA
