Date,Close,High,Low,Open,Volume,symbol
,GROWW.NS,GROWW.NS,GROWW.NS,GROWW.NS,GROWW.NS,
2025-11-12,131.3300018310547,134.39999389648438,112.0,112.0,523838472,GROWW
2025-11-13,137.69000244140625,153.5,129.5500030517578,131.0,535192240,GROWW
2025-11-14,148.52999877929688,149.99000549316406,140.02999877929688,142.6999969482422,250139103,GROWW
2025-11-17,174.4499969482422,178.22999572753906,152.25,154.14999389648438,466421770,GROWW
2025-11-18,188.77000427246094,193.8000030517578,179.5,185.0,463399294,GROWW
2025-11-19,169.88999938964844,187.99000549316406,169.88999938964844,187.99000549316406,142472507,GROWW
2025-11-20,156.7100067138672,162.27000427246094,153.10000610351562,157.5500030517578,121442958,GROWW
2025-11-21,157.83999633789062,168.38999938964844,155.60000610351562,156.02000427246094,182611278,GROWW
2025-11-24,151.8000030517578,163.3800048828125,150.0,159.25999450683594,91853111,GROWW
2025-11-25,161.1199951171875,163.1999969482422,152.5500030517578,152.5500030517578,91511871,GROWW
2025-11-26,162.88999938964844,165.4499969482422,158.8800048828125,161.99000549316406,67776516,GROWW
2025-11-27,160.24000549316406,164.47999572753906,159.14999389648438,164.1999969482422,29835924,GROWW
2025-11-28,158.8800048828125,163.25,158.10000610351562,160.2899932861328,23324297,GROWW
2025-12-01,157.3300018310547,161.9499969482422,155.8000030517578,160.0,26373071,GROWW
2025-12-02,157.83999633789062,160.4499969482422,156.88999938964844,157.47000122070312,17154364,GROWW
2025-12-03,154.7899932861328,159.6999969482422,153.50999450683594,158.8000030517578,17349565,GROWW
2025-12-04,145.36000061035156,154.89999389648438,142.91000366210938,154.60000610351562,44380853,GROWW
2025-12-05,151.17999267578125,152.9499969482422,146.2100067138672,146.24000549316406,53444345,GROWW
2025-12-08,151.63999938964844,157.5,149.0399932861328,151.60000610351562,80209990,GROWW
2025-12-09,149.4499969482422,152.2899932861328,144.1999969482422,152.0,50413777,GROWW
2025-12-10,145.9600067138672,148.3000030517578,142.11000061035156,147.60000610351562,63196249,GROWW
2025-12-11,145.4499969482422,149.60000610351562,144.14999389648438,145.75,27015806,GROWW
2025-12-12,145.1300048828125,146.8300018310547,143.9600067138672,146.0,23318949,GROWW
2025-12-15,145.86000061035156,147.25,144.0,144.99000549316406,14822676,GROWW
2025-12-16,144.25,146.6699981689453,143.1999969482422,146.0,15200310,GROWW
2025-12-17,142.9199981689453,144.5,142.39999389648438,144.25,11779051,GROWW
2025-12-18,144.11000061035156,146.75,142.89999389648438,142.9199981689453,16804524,GROWW
2025-12-19,160.8699951171875,163.5,143.52000427246094,145.3000030517578,197195933,GROWW
2025-12-22,166.1300048828125,172.5,162.14999389648438,164.7100067138672,160580583,GROWW
2025-12-23,160.82000732421875,167.10000610351562,160.02999877929688,163.25999450683594,62417288,GROWW
2025-12-24,163.6300048828125,175.5,160.30999755859375,161.60000610351562,156138198,GROWW
2025-12-26,165.22999572753906,167.6999969482422,163.89999389648438,164.88999938964844,53750534,GROWW
2025-12-29,162.11000061035156,166.83999633789062,160.1999969482422,165.60000610351562,25285817,GROWW
2025-12-30,159.9499969482422,164.11000061035156,158.5,162.1999969482422,17524476,GROWW
2025-12-31,156.1699981689453,160.1999969482422,154.8000030517578,160.0,22229027,GROWW
2026-01-01,155.3000030517578,157.10000610351562,153.9199981689453,156.22999572753906,10837426,GROWW
2026-01-02,155.19000244140625,157.0500030517578,153.4499969482422,155.60000610351562,18307846,GROWW
2026-01-05,155.52999877929688,156.97999572753906,152.6199951171875,155.0,16313291,GROWW
2026-01-06,155.30999755859375,159.6999969482422,154.55999755859375,157.0,21986083,GROWW
2026-01-07,162.0500030517578,165.14999389648438,154.5,155.16000366210938,88637839,GROWW
2026-01-08,160.50999450683594,167.1999969482422,159.0,162.0500030517578,62064099,GROWW
2026-01-09,158.97000122070312,163.6999969482422,156.64999389648438,160.6999969482422,26323010,GROWW
2026-01-12,162.8000030517578,163.5,158.32000732421875,160.0,30930100,GROWW
2026-01-13,162.69000244140625,165.89999389648438,160.89999389648438,164.0,25148305,GROWW
2026-01-14,164.33999633789062,169.39999389648438,157.6999969482422,163.5,112099418,GROWW
2026-01-15,164.33999633789062,164.33999633789062,164.33999633789062,164.33999633789062,0,GROWW
2026-01-16,173.22999572753906,179.77999877929688,166.64999389648438,167.0,190164176,GROWW
2026-01-19,161.27000427246094,174.67999267578125,160.10000610351562,173.1999969482422,58873380,GROWW
2026-01-20,156.97999572753906,164.3000030517578,156.0,161.99000549316406,32143964,GROWW
2026-01-21,161.27000427246094,162.3000030517578,155.75999450683594,156.8000030517578,44370489,GROWW
2026-01-22,166.22999572753906,166.8699951171875,163.52000427246094,164.5,27810489,GROWW
2026-01-23,167.50999450683594,173.99000549316406,165.25999450683594,166.89999389648438,48985788,GROWW
2026-01-27,168.91000366210938,171.80999755859375,161.8000030517578,168.89999389648438,30796637,GROWW
2026-01-28,172.0800018310547,173.5,168.1199951171875,169.64999389648438,27375334,GROWW
2026-01-29,173.27999877929688,176.0,169.67999267578125,172.8000030517578,32571453,GROWW
2026-01-30,177.0399932861328,184.5,170.3000030517578,171.0,64988391,GROWW
2026-02-02,164.16000366210938,167.0500030517578,157.0,167.0,63309890,GROWW
2026-02-03,172.92999267578125,175.0,168.72000122070312,173.0,44567195,GROWW
2026-02-04,168.83999633789062,172.8000030517578,167.3000030517578,171.0,24280602,GROWW
2026-02-05,170.08999633789062,171.35000610351562,165.5,168.00999450683594,19160476,GROWW
2026-02-06,169.22000122070312,171.8000030517578,168.10000610351562,171.0,18979582,GROWW
2026-02-09,166.17999267578125,170.42999267578125,164.5500030517578,170.0,35922870,GROWW
2026-02-10,168.6199951171875,169.60000610351562,164.05999755859375,166.60000610351562,27460952,GROWW
2026-02-11,172.02000427246094,179.27999877929688,169.25999450683594,170.0,91221079,GROWW
2026-02-12,179.66000366210938,181.25,171.5,172.0500030517578,69450778,GROWW
2026-02-13,172.9199981689453,184.0,170.5,180.10000610351562,62551183,GROWW
2026-02-16,170.24000549316406,173.3800048828125,164.5,167.0,49939365,GROWW
2026-02-17,167.30999755859375,170.75,166.10000610351562,170.10000610351562,18910600,GROWW
2026-02-18,171.36000061035156,172.69000244140625,167.39999389648438,167.6999969482422,30321272,GROWW
2026-02-19,169.44000244140625,174.88999938964844,168.1999969482422,171.6999969482422,26064625,GROWW
2026-02-20,169.16000366210938,172.4499969482422,168.5,170.00999450683594,12382057,GROWW
2026-02-23,167.36000061035156,171.5,166.55999755859375,170.13999938964844,15826043,GROWW
2026-02-24,163.11000061035156,167.0,161.60000610351562,167.0,20897409,GROWW
2026-02-25,164.44000244140625,165.11000061035156,161.22000122070312,164.5,15327735,GROWW
2026-02-26,164.94000244140625,165.1999969482422,161.5,165.0,14639709,GROWW
2026-02-27,163.49000549316406,164.72999572753906,162.25999450683594,163.0,11936171,GROWW
2026-03-02,161.0399932861328,163.10000610351562,155.02000427246094,155.49000549316406,26167950,GROWW
2026-03-04,157.02000427246094,161.0,155.80999755859375,160.0,21217549,GROWW
2026-03-05,156.3300018310547,158.9499969482422,155.5,158.9499969482422,16370234,GROWW
2026-03-06,152.97000122070312,159.39999389648438,152.0,156.3000030517578,17030242,GROWW
